corp_code,corp_name,stock_code
152385,에이프로젠,7460
1085026,유진테크놀로지,240600
1186404,디앤씨미디어,263720
310156,셀루메드,49180
929228,엔에스컴퍼니,224760
1747977,엘케이켐,489500
1671601,카이바이오텍,446600
166175,대호특수강,21040
1082348,오스테오닉,226400
138321,신한투자증권,8670
877174,엠브레인,169330
119007,무림P&P,9580
121507,무림SP,1810
1373709,아이씨티케이,456010
156956,한국기업평가,34950
304401,텔라움,47730
348788,디이시스,53200
136086,무림페이퍼,9200
317681,메타바이오메드,59210
326731,바이오니아,64550
349060,한스바이오메드,42520
447007,알리코제약,260660
608440,티앤엘,340570
767628,나이벡,138610
971726,옵티팜,153710
1063954,수젠텍,253840
1118281,피플바이오,304840
226547,오상자이엘,53980
1161432,레이저옵텍,199550
1784394,STX그린로지스,465770
108038,엔피씨,4250
228059,휴온스글로벌,84110
242934,케이엠,83550
117212,두산,150
1152470,펄어비스,263750
303703,CS,65770
1569838,유진기업인수목적7호,388800
1700587,이노스페이스,462350
247975,솔브레인홀딩스,36830
1663639,유안타제9호기업인수목적,430700
1275489,셀비온,308430
962393,포인트모바일,318020
764807,골프존클라우드,183410
158909,하나은행,4940
763358,스마트솔루션즈,136510
1801822,SK증권제13호스팩,473950
109754,대림바스,5750
521390,뉴파워프라즈마,144960
878915,iM금융지주,139130
263654,오스코텍,39200
983916,HLB제넥스,187420
1877126,키움제10호스팩,487720
256955,테이팩스,55490
128412,삼진제약,5500
164973,현대해상,1450
606770,참좋은여행,94850
1592049,엔젤로보틱스,455900
536541,에코프로,86520
492353,파이오링크,170790
374738,위세아이텍,65370
1817249,미래에셋비전스팩5호,477470
1250374,에스에스알,275630
353230,프리젠,60910
1182550,EDGC,245620
193328,수산인더스트리,126720
1051472,젠큐릭스,229000
688996,KB금융,105560
296078,APS,54620
871833,에스티팜,237690
1686427,에스오에스랩,464080
554352,아이큐어,175250
110750,플루토스,19570
1412938,베른,322190
151128,모토닉,9680
1586172,하이제7호기업인수목적,400840
1834194,엔에이치스팩31호,481890
1675014,대신밸런스제13호기업인수목적,438220
1845534,대신밸런스제19호스팩,482690
1445440,위츠,459100
1498576,유디엠텍,389680
155355,풀무원,17810
300405,오리엔트정공,65500
150439,진양산업,3780
112998,서울보증보험,31210
277736,한일네트웍스,46110
661847,화인베스틸,133820
1105153,두산로보틱스,454910
960641,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),168490
447575,제이앤티씨,204270
480783,상신이디피,91580
1590528,아스테라시스,450950
526599,덴티움,145720
1612608,신영해피투모로우제7호기업인수목적,419270
1678312,아이빔테크놀로지,460470
1873272,키움제11호스팩,489480
1374717,미트박스,475460
1872219,유안타제17호스팩,493790
186799,태웅,44490
965813,미투온,201490
1168143,케이만금세기차륜집단유한공사,900280
486705,아주스틸,139990
1619513,엔에이치기업인수목적23호,422040
321204,지에이이노더스,76340
527002,화인써키트,127980
1492217,엑셀세라퓨틱스,373110
173698,신일전자,2700
1020524,자이글,234920
161408,케이비캐피탈,21960
112004,알바이오,3190
114792,동국홀딩스,1230
109268,대동스틸,48470
135999,신라섬유,1000
536329,노블엠앤비,106520
1458161,티엑스알로보틱스,484810
126186,삼성에스디에스,18260
107987,남해화학,25860
863533,삼양엔씨켐,482630
223762,KT지니뮤직,43610
1526806,삼기에너지솔루션즈,419050
1688896,삼성FN리츠,448730
1854392,유진스팩11호,488060
958327,지앤비에스 에코,382800
1110076,비유테크놀러지,230980
156442,한국가구,4590
206686,케이피엠테크,42040
216647,원익홀딩스,30530
222435,제이엠아이,33050
267854,메디앙스,14100
346407,크레오에스지,40350
1728167,아이지넷,462980
1881800,한화플러스제5호스팩,498390
657002,에이디테크놀로지,200710
112332,미래에셋생명,85620
141671,오리콤,10470
149354,종근당홀딩스,1630
158024,KBI메탈,24840
152862,코오롱,2020
357740,NHN KCP,60250
384762,파커스,65690
466428,아미노로직스,74430
129509,한익스프레스,14130
1372782,엑스게이트,356680
1453944,벡트,457600
223513,제이씨현시스템,33320
121534,MH에탄올,23150
366845,탑엔지니어링,65130
126292,삼성카드,29780
137252,사조동아원,8040
1796858,신영스팩10호,472220
140177,GS리테일,7070
1813377,에이치엠씨제7호스팩,477340
150633,지누스,13890
556907,에이스테크,88800
665676,아시아경제,127710
666204,제너셈,217190
799539,제노레이,122310
1105621,엔투텍,227950
1112889,피엔에이치테크,239890
355089,토탈소프트,45340
958664,신스틸,162300
140168,HS애드,35000
1262458,동아타이어공업,282690
199076,동일기연,32960
1258428,프레스티지바이오로직스,334970
1423916,온코크로스,382150
1444380,에이텀,355690
1472930,오브젠,417860
1579570,시큐레터,418250
1093007,LS에코에너지,229640
1203808,AP시스템,265520
1616482,신한제10호기업인수목적,418210
765897,한국피아이엠,448900
301112,삼화네트웍스,46390
1408999,웨이버스,336060
1023211,와이제이링크,209640
155258,포스코스틸리온,58430
155276,포스코퓨처엠,3670
204208,마니커,27740
377610,세아홀딩스,58650
1032413,해성디에스,195870
1316254,HS효성첨단소재,298050
927558,유바이오로직스,206650
1436628,이지스레지던스리츠,350520
414540,대주이엔티,114920
574611,SDN,99220
613318,와이지엔터테인먼트,122870
870065,쓰리에이로직스,177900
127699,유네코,64510
638539,앤에스,126870
1363924,한국미라클피플사,331660
1563922,엠오티,413390
474588,한중엔시에스,107640
1819867,미래에셋비전스팩6호,478440
423609,LG생명과학,68870
113234,대한제당,1790
140566,한탑,2680
121941,대상,1680
192499,팜스토리,27710
241209,모아텍,33200
242378,이지홀딩스,35810
370006,iMBC,52220
142661,우성,6980
1226270,스톰테크,352090
156691,한국공항,5430
158149,한국쉘석유,2960
303794,쇼박스,86980
875307,야스,255440
127158,씨아이테크,4920
220622,서호전기,65710
446831,세실,84450
1714997,신한글로벌액티브리츠,481850
681373,디지캡,197140
1353024,TS트릴리온,317240
1137860,위너스,479960
445841,MDS테크,86960
446479,신비앤텍,70480
370255,테크엘,64520
298447,아모텍,52710
863038,캐리,313760
1366000,태성,323280
291152,디비엘,41500
1492688,드림인사이트,362990
1841635,미래에셋비전스팩7호,482680
1153105,비비씨,318410
816933,진영,285800
149345,조흥,2600
449254,쎄트렉아이,99320
545734,아미코젠,92040
560849,에스앤디,260970
428321,해태제과식품,101530
397252,조이시티,67000
435969,인피니트헬스케어,71200
1604371,상상인제3호기업인수목적,415580
108913,대교,19680
254045,우리은행,30
929778,배터리솔루션즈,199870
1117918,셀젠텍,258250
1168684,스튜디오드래곤,253450
576798,디아이티,110990
592653,유비벨록스,89850
116824,동아쏘시오홀딩스,640
104102,우리종합금융,10050
956930,동아에스티,170900
1601222,씨피시스템,413630
301015,한서제약,44070
301626,플래닛팔이,57330
299844,미래반도체,254490
650771,하이젠알앤엠,160190
579139,한국맥널티,222980
855093,선진,136490
986898,팜스빌,318010
1167056,샘표식품,248170
1205329,크라운제과,264900
1238169,오리온,271560
1613281,하나금융22호기업인수목적,418170
1632912,온코닉테라퓨틱스,476060
101488,경동나비엔,9450
108001,남화토건,91590
107066,남광토건,1260
158565,한국알콜,17890
118026,동원산업,6040
184667,유진기업,23410
200910,아이즈비전,31310
125521,에스엘,5850
131832,SK디스커버리,6120
329093,코데즈컴바인,47770
528515,한라IMS,92460
145190,유화증권,3460
1851650,KB제30호스팩,486630
910202,대동고려삼,178600
317089,한국애보트진단,66930
442154,제이엔케이글로벌,126880
1085187,씨알푸드,236030
1453670,휴럼,353190
1491607,오에스피,368970
101549,경동제약,11040
103015,고려제약,14570
113128,대한약품,23910
114686,동구바이오제약,6620
114808,동국제약,86450
455981,에스엔유프리시젼,80000
540863,GST,83450
156488,휴스틸,5010
614478,휴메딕스,200670
656289,코스맥스엔비티,222040
991298,씨이랩,189330
163761,한창제지,9460
164645,HMM,11200
106614,기신정기,92440
557933,진도,88790
1663569,하스,450330
1018617,메디쎄이,200580
1110182,SCL사이언스,246960
122551,백산,35150
140946,한솔로지스틱스,9180
139205,안국약품,1540
534598,한컴라이프케어,372910
329084,비엔디,47940
334493,씨티앤티,50470
334615,콜마파마,38710
349787,지케이파워,54020
577016,수산아이앤티,50960
123718,부광약품,3000
126414,삼성제약,1360
126788,삼아제약,9300
129679,녹십자,6280
136448,신신제약,2800
137058,신일제약,12790
141149,영진약품,3520
144818,유유제약,220
158963,유나이티드,33270
161046,한독,2390
167192,넥센,5720
1098792,본느,226340
1181807,형지글로벌,308100
1211232,코윈테크,282880
854997,에스디바이오센서,137310
157399,한솔테크닉스,4710
549925,루트로닉,85370
356158,영진코퍼레이션,53330
1605282,닷밀,464580
164706,현대약품,4310
166573,환인제약,16580
210740,대화제약,67080
216027,바이넥스,53030
231831,조아제약,34940
256043,비씨월드제약,200780
533809,바스칸바이오제약,354390
541349,셀트리온제약,68760
765851,위더스제약,330350
359395,헬릭스미스,84990
1601286,미래에셋비전기업인수목적1호,412930
937324,한국타이어앤테크놀로지,161390
1245062,코오롱티슈진,950160
1108099,현대코퍼레이션홀딩스,227840
537221,인바이츠바이오코아,216400
1290381,피엔케이피부임상연구센타,347740
446901,코칩,126730
1798722,SK증권제12호스팩,473000
992871,종근당,185750
1012066,HK이노엔,195940
148832,제주은행,6220
109310,대동기어,8830
128111,포스코엠텍,9520
130763,서울반도체,46890
219574,코스맥스비티아이,44820
153375,태광,23160
156910,SBI인베스트먼트,19550
589127,KEC,92220
1009789,코스맥스,192820
1412725,두산퓨얼셀,336260
488402,서울바이오시스,92190
245898,에스에이치엔엘,50320
668965,지오엘리먼트,311320
1573974,엔에이치기업인수목적20호,391060
1722437,한화갤러리아,452260
936787,애경케미칼,161000
249894,테라젠이텍스,66700
1165155,모비스,250060
113261,대한광통신,10170
184889,이건홀딩스,39020
899556,제룡산업,147830
1719105,신한제11호스팩,452980
1807747,신한제13호스팩,474930
1809569,신한제12호스팩,474660
188122,남산물산,36280
109453,케이조선,67250
111218,KD,44180
117966,동원개발,13120
122481,태경비케이,14580
1274329,성일하이텍,365340
162072,한신기계공업,11700
1689266,케이쓰리아이,431190
121154,엠에스씨,9780
141307,영풍,670
158219,시그네틱스,33170
205003,좋은사람들,33340
157991,한국석유공업,4090
259590,바른손이앤에이,35620
262266,삼현,437730
267906,베뉴지,19010
203315,콘텐트리중앙,36420
1008762,데브시스터즈,194480
175173,오스템,31510
253985,국보디자인,66620
126779,삼아알미늄,6110
138516,아남전자,8700
191472,KPX케미칼,25000
788773,씨젠,96530
1582228,교보11호기업인수목적,397880
1553129,제이투케이바이오,420570
367376,사이노젠,64060
104856,삼성증권,16360
105961,LG이노텍,11070
126256,삼성생명,32830
415707,엔텔스,69410
126478,삼성중공업,10140
136378,신세계,4170
137997,현대차증권,1500
166519,화천기공,850
1663116,에어레인,163280
400121,유아이디,69330
166333,화신테크,86250
819374,나무가,190510
1109070,비피도,238200
1593242,하나금융21호기업인수목적,406760
148470,제일일렉트릭,199820
1436558,신한서부티엔디리츠,404990
103006,고려제강,2240
105466,KCC건설,21320
109037,대성창투,27830
113614,대현,16090
525934,LX세미콘,108320
124106,부산은행,5280
146861,자화전자,33240
317104,라이온켐텍,171120
346610,시지메드텍,56090
372226,티에스이,131290
361488,텔코웨어,78000
852087,시디즈,134790
1210677,씨케이솔루션,480370
494476,이녹스,88390
535481,에스와이,109610
540447,유니테스트,86390
1493793,코셈,360350
1448544,셀로맥스사이언스,471820
355548,한국테크놀로지,53590
1114559,씨엔티드림,286000
117188,효성,4800
117601,유안타증권,3470
169215,에너토크,19990
187725,코콤,15710
131939,선도전기,7610
159573,한국주철관공업,970
246620,케이엘넷,39420
477257,지나인제약,78650
273615,비케이탑스,30790
1128622,이스트에이드,239340
129642,상신브레이크,41650
137368,신풍,2870
547510,툴젠,199800
573269,에스코넥,96630
657987,KX,122450
675594,디티앤씨,187220
1217795,엠에프씨,432980
1237540,이녹스첨단소재,272290
1390399,솔트웨어,328380
367604,SM Life Design,63440
125743,현대비앤지스틸,4560
656951,현대이지웰,90850
130684,서울도시가스,17390
155212,포스코DX,22100
1027828,퓨릿,445180
250137,와이어블,65530
261957,한국정보공학,39740
269889,누리플렉스,40160
408336,인산가,62580
1025644,강스템바이오텍,217730
1011395,레몬,294140
475985,시너지이노베이션,48870
138598,아비코전자,36010
876643,캐프,198080
1724338,하나28호기업인수목적,454750
1882845,GS피앤엘,499790
1466832,라피치,403360
1579020,아이엠지티,456570
154426,아이에이치큐,3560
676122,지디,155960
1071944,미래생명자원,218150
164672,한일현대시멘트,6390
1782004,뉴로핏,380550
1263022,BGF리테일,282330
219097,BGF,27410
1335143,로킷헬스케어,376900
1179617,한국비엔씨,256840
161426,한미사이언스,8930
1042429,넥써쓰,205500
814582,탑런토탈솔루션,336680
1760738,OCI,456040
362292,씨티씨바이오,60590
126089,DH오토넥스,300
1602638,한싹,430690
1011562,우성아이비,194610
942131,앤디포스,238090
410739,푸른소나무,57880
148461,제일연마,1560
151447,천지산업,1490
385363,빅텍,65450
119195,동화약품,20
265421,인지디스플레,37330
914341,아이티켐,309710
106623,현대위아,11210
172228,엔케이,85310
291860,조광아이엘아이,44060
416414,넥스턴앤롤코리아,89140
659161,싸이맥스,160980
1692321,미래에셋비전기업인수목적2호,446190
1428948,오아,342870
1682740,아이비케이에스제21호기업인수목적,442770
1466373,알트,459550
976615,틸론,217880
204642,티비씨,33830
288495,HC홈센타,60560
568461,HC보광산업,225530
938688,SBI핀테크솔루션즈,950110
203847,국일신동,60480
104810,소노스퀘어,7720
125974,삼부토건,1470
201432,비츠로시스,54220
375931,인선이엔티,60150
885906,에이치와이티씨,148930
1397903,엔젠바이오,354200
103662,광명전기,17040
519252,THE E&M,89230
1405585,윙스풋,335870
145914,인터엠,17250
1010615,세나테크놀로지,61090
208134,KNN,58400
1099667,에스디생명공학,217480
667425,에이팩트,200470
121969,에쓰씨엔지니어링,23960
977650,엔케이젠바이오텍코리아,182400
113535,대한해운,5880
440712,리튬포어스,73570
103635,광림,14200
243979,수성웹툰,84180
1700921,삼성기업인수목적8호,448740
128980,삼호개발,10960
159616,두산에너빌리티,34020
164742,현대자동차,5380
842619,리가켐바이오,141080
121543,무학,33920
180865,디에이치엑스컴퍼니,31860
1310269,IPARK현대산업개발,294870
524421,테스,95610
543204,스테이지원엔터,78860
677334,아하,102950
966168,디알젬,263690
683061,한라캐스트,125490
1724709,케이비제25호기업인수목적,455250
1584934,핑거스토리,417180
1259418,대보마그네틱,290670
486875,우양,103840
356370,LG생활건강,51900
220109,알파AI,43100
367695,에이전트AI,60900
1571107,오픈엣지테크놀로지,394280
560982,바이오솔루션,86820
151605,THE CUBE&,13720
1267967,마이크로디지탈,305090
1696451,대신밸런스제14호기업인수목적,442310
1677678,교보13호기업인수목적,440790
1867758,한화비전,489790
693554,티케이케미칼,104480
422895,세이브존I&C,67830
571483,오이솔루션,138080
1512575,코어라인소프트,384470
1506617,쓰리빌리언,394800
874937,탑선,180060
527491,하이드로리튬,101670
132868,성안머티리얼스,11300
356839,메디콕스,54180
100939,강남제비스코,860
135777,신대양제지,16590
136721,신영증권,1720
229021,인성정보,33230
146296,일신석재,7110
562360,에코볼트,97780
1219155,네오크레마,311390
1326279,아이엘,307180
182696,대한조선,439260
1534577,청담글로벌,362320
114154,디와이덕양,24900
336817,HLB제약,47920
522007,크리스에프앤씨,110790
108649,TPC로보틱스,48770
287812,에코심플렉스,38870
526951,신화프리텍,95190
1157846,바이오포트,188040
149770,중앙에너비스,440
516246,알에프세미,96610
116806,하스코,12760
442631,태양기계,116100
197759,미래산업,25560
962922,팬젠,222110
146232,일성건설,13360
153524,태림포장,11280
362441,현대오토에버,307950
111704,한화오션,42660
1549472,대진첨단소재,393970
169048,HLB글로벌,3580
296290,키움증권,39490
1117246,EMB,278990
426068,엑시온그룹,69920
164618,현대사료,16790
791209,메타케어,118000
627029,DGI,99520
1084294,오토앤,353590
521433,엔지브이아이,93510
580065,월덱스,101160
442905,대성파인텍,104040
231044,우리기술,32820
113544,대한화섬,3830
163673,한진중공업홀딩스,3480
624998,제닉,123330
123772,부국증권,1270
128607,삼천리자전거,24950
206039,경남스틸,39240
163716,한창,5110
1244601,카카오페이,377300
1136977,마녀공장,439090
1412822,솔루스첨단소재,336370
232821,에이치엠넥스,36170
110431,JW신약,67290
608316,대한과학,131220
162081,한국투자파트너스,19560
632845,노랑풍선,104620
352499,링네트,42500
1513440,파이버프로,368770
977641,하이로닉,149980
1063556,질경이,233990
127200,삼영전자공업,5680
578325,럭스피아,92590
1166109,예선테크,250930
124799,사조산업,7160
176835,농우바이오,54050
260657,오상헬스케어,36220
264714,SG&G,40610
666329,코나솔,176590
361008,한화엔진,82740
1217865,프롬바이오,377220
109019,아이엠뱅크,5270
201450,에스케이렌터카,68400
1689035,민테크,452200
177320,대성미생물,36480
384887,에이테크솔루션,71670
549891,케어젠,214370
495554,와이앤넥스트,90740
407294,유라클,88340
152589,코리아나,27050
793155,핸디소프트,220180
145738,이화전기공업,24810
405506,삼영에스앤씨,361670
1206717,마이크로엔엑스,448780
1133217,카카오뱅크,323410
579980,아이티엠반도체,84850
497631,티플랙스,81150
874803,AP위성,211270
875237,씨앤투스,352700
1311055,쿠콘,294570
1327746,보로노이,310210
1806951,폰드그룹,472850
1325979,세아제강,306200
110893,대신증권,3540
115676,KG스틸,16380
225742,LS마린솔루션,60370
120030,GS건설,6360
245694,남화산업,111710
128555,삼천리,4690
255275,HB테크놀러지,78150
134510,SJG세종,33530
166315,화신,10690
330424,LS증권,78020
415327,중앙백신,72020
191588,삼원강재,23000
453442,해성에어로보틱스,59270
222532,LG헬로비전,37560
524786,비엠티,86670
300548,현대리바트,79430
406046,HD현대마린엔진,71970
530185,이엔에프테크놀로지,102710
366438,산일전기,62040
244561,그래디언트,35080
1015160,PS일렉트로닉스,332570
1109122,에스엘테라퓨틱스,258540
113492,깨끗한나라,4540
1292291,파두,440110
235147,에이팸,73070
377018,기가레인,49080
1671285,쿼드메디슨,464490
1455410,파인메딕스,387570
1016309,한켐,457370
1214248,뉴트리,270870
1818682,한국제15호스팩,479880
1101722,시스네오텍,226440
1246742,테크트랜스,258050
359261,빛샘전자,72950
1110474,에스씨엠생명과학,298060
178790,동양이엔피,79960
297448,플래스크,41590
410915,서울옥션,63170
155692,우리엔터프라이즈,37400
308896,셀피글로벌,68940
643656,위메이드맥스,101730
631518,SK이노베이션,96770
1012987,아모센스,357580
635134,CJ제일제당,97950
1113754,티이엠씨씨엔에스,241790
759513,LX하우시스,108670
1144569,피엔티엠에스,257370
1194689,HD현대마린솔루션,443060
1409022,페니트리움바이오,187660
1208885,경동도시가스,267290
1267170,SK케미칼,285130
1480780,NH올원리츠,400760
1605529,버넥트,438700
255044,현대에이치티,39010
869272,서전기전,189860
219361,해성산업,34810
1293485,제닉스로보틱스,381620
217743,화성밸브,39610
1189438,HLB바이오스텝,278650
454946,그린케미칼,83420
123143,보령,3850
144252,유니온,910
156600,한주라이트메탈,198940
160843,DB하이텍,990
626464,지엔씨에너지,119850
687711,한국철강,104700
1725577,에스케이증권제9호기업인수목적,455910
1551042,애드포러스,397810
1214743,더네이쳐홀딩스,298540
624518,다산솔루에타,154040
911955,잇츠한불,226320
160302,코스모화학,5420
137915,에스엠코어,7820
1594791,나우로보틱스,459510
158015,한국선재,25550
117726,DYP,92780
815095,우리이앤엘,153490
1146822,아이퀘스트,262840
1762569,이수스페셜티케미컬,457190
122472,PKC,1340
606886,엔지켐생명과학,183490
989327,엘피케이로보틱스,183350
154329,TP,7980
1585155,오픈놀,440320
164478,현대건설,720
401731,LG전자,66570
189538,피델릭스,32580
1060744,한솔제지,213500
265041,삼양케이씨아이,36670
463342,폴라리스AI파마,41910
1060814,삼양패키징,272550
1311408,에코프로머티,450080
1316227,효성티앤씨,298020
1506848,비스토스,419540
1063884,솔디펜스,215090
353018,헬스커넥트,58530
371740,디티씨,66670
1153293,제이엘케이,322510
1712485,코오롱모빌리티그룹,450140
561866,락앤락,115390
659684,장원테크,174880
923826,일월지엠엘,178780
134176,세우글로벌,13000
113225,대한제강,84010
814786,티엔엔터테인먼트,131100
545929,제넥신,95700
339391,한화시스템,272210
1075126,사토시홀딩스,223310
838500,엘브이엠씨,900140
1109937,티앤알바이오팹,246710
163345,DB,12030
411048,에스앤에스텍,101490
148276,제일기획,30000
365989,모나용평,70960
319272,성우,458650
1336762,스피어,347700
1671197,에스케이증권제8호기업인수목적,435870
1731453,디비금융제11호기업인수목적,456440
128315,삼지전자,37460
146560,일지테크,19540
105101,INVENI,15360
101752,케이씨피드,25880
309503,한국항공우주,47810
161462,에이티넘인베스트,21080
245472,티씨케이,64760
454937,덕신이피씨,90410
363769,NICE인프라,63570
1380578,도우인시스,484120
1182240,배럴,267790
162461,한화솔루션,9830
656021,BF랩스,139050
763701,헥토파이낸셜,234340
110060,대백저축은행,26970
1649204,달바글로벌,483650
137289,이엘씨,41520
1140837,이지트로닉스,377330
1516890,E8,418620
520887,비상교육,100220
548519,큐러블,86460
302582,캐스텍코리아,71850
111421,휴니드테크놀러지스,5870
1784677,키움히어로제1호스팩,466690
158501,에스원,12750
1859500,아이엠바이오로직스,493280
159786,유니드,14830
508274,일진다이아,81000
544452,이리츠코크렙,88260
683469,일진전기,103590
972503,일진하이솔루스,271940
1234297,미원에스씨,268280
1689336,비엔케이제1호기업인수목적,445360
1708163,엔알비,475230
200275,YTN,40300
381756,티씨머티리얼즈,125020
1688568,프로티나,468530
1454341,플래티어,367000
136101,메이슨캐피탈,21880
1335453,조이웍스앤코,309930
1049167,롤링스톤,214610
413046,셀트리온,68270
228536,현대에버다임,41440
1211889,이지스,261520
1267550,나라소프트,288490
480756,이트론,96040
144720,와이투솔루션,11690
203290,콜마홀딩스,24720
816696,큐엠씨,136660
297934,피씨디렉트,51380
161709,퍼시스,16800
304076,케이엔솔,53080
165583,E1,17940
309831,알에프텍,61040
363927,NE능률,53290
210856,코아스,71950
399694,SOOP,67160
225159,SNT홀딩스,36530
407814,CG인바이츠,83790
404701,한국자산신탁,123890
486370,성창오토텍,80470
633835,HJ중공업,97230
523936,HB솔루션,297890
706715,미원홀딩스,107590
104519,국보,1140
1872893,에이엠시지,495900
1335790,바이젠셀,308080
1622331,벨로크,424760
157104,대동전자,8110
552859,HLB테라퓨틱스,115450
1188730,SK시그넷,260870
811372,노바렉스,194700
862853,플레이디,237820
919966,신라젠,215600
970453,파마리서치,214450
1038693,드림시큐리티,203650
1067516,골프존,215000
1175499,위니아에이드,377460
1257872,에스퓨얼셀,288620
1276327,위지윅스튜디오,299900
1326792,비투엔,307870
106456,지앤엘,14590
945208,더미동,161570
1185566,휴엠앤씨,263920
788737,이퓨쳐,134060
1584183,퀄리타스반도체,432720
803425,코리아에프티,123410
180263,리더스코스메틱,16100
340917,동원F&B,49770
653194,앱토크롬,109960
888347,휴젤,145020
136165,스페코,13810
1436479,토마토시스템,393210
1508855,블리츠웨이엔터테인먼트,369370
1511558,네오이뮨텍,950220
1555215,스마트레이더시스템,424960
1575839,플라즈맵,405000
141626,오리엔트바이오,2630
158307,롯데하이마트,71840
113207,대한전선,1440
896753,에코글로우,159910
1201970,셀레스트라,352770
1316236,효성화학,298000
580667,S&K폴리텍,91340
995993,DXVX,180400
318662,CNT85,56730
147772,정원엔시스,45510
1706794,아이언디바이스,464500
146454,일양약품,7570
141282,아이파크영창,1890
1265251,압타머사이언스,291650
360142,아이마켓코리아,122900
1670675,유안타제10호기업인수목적,435380
1341630,이노룰스,296640
605124,알파칩스,117670
144012,원풍,8370
1138364,더핑크퐁컴퍼니,403850
130772,SBS,34120
110307,대선조선,31990
1573284,코닉오토메이션,391710
392691,포니링크,64800
1026157,쏘카,403550
1700374,하나27호기업인수목적,448370
1786958,큐리오시스,494120
1203659,이뮨온시아,424870
1336373,메드팩토,235980
1705625,하이제8호기업인수목적,450050
117230,TYM,2900
147152,유니크,11320
153393,태광산업,3240
336297,고려신용정보,49720
366942,미코,59090
156150,엑시큐어하이트론,19490
369569,비케이홀딩스,50090
173795,신흥,4080
349097,케이티스카이라이프,53210
542898,케이이엠텍,106080
762377,씨앗,103660
1251595,압타바이오,293780
1507722,켈스,402420
609315,멜파스,96640
681249,씨유메디칼,115480
620868,아이티센글로벌,124500
122728,범양사,2480
506294,가비아,79940
923792,내츄럴엔도텍,168330
1429840,아이티아이즈,372800
164362,행남사,8800
493325,에이엘티,172670
267942,큐캐피탈,16600
535746,컴투스홀딩스,63080
261054,EG,37370
109806,삼일씨엔에스,4440
145686,이화산업,760
400857,에이블씨엔씨,78520
151863,청호ICT,12600
127802,삼익THK,4380
149947,JW중외제약,1060
1562589,LX홀딩스,383800
1194607,비츠로넥스텍,488900
1041828,JTC,950170
107224,남선알미늄,8350
117629,KBI동양철관,8970
174527,HS화성,2460
307037,더스텔라,65310
1696275,하나26호기업인수목적,446750
860730,에이리츠,140910
160010,한국큐빅,21650
1221752,지에프씨생명과학,388610
1504211,라메디텍,462510
991225,더콘텐츠온,302920
407036,선바이오,67370
1315042,시선AI,340810
541437,코렌텍,104540
585608,커넥트웨이브,119860
162063,한신공영,4960
115694,DB증권,16610
138242,KG모빌리티,3620
1299106,우듬지팜,403490
1513699,포바이포,389140
1593668,센서뷰,321370
244455,케이티앤지,33780
1028164,광주은행,192530
867849,오파스넷,173130
146214,일성아이에스,3120
255619,강원랜드,35250
525679,차바이오텍,85660
1203312,케이뱅크,279570
1053540,퓨쳐켐,220100
1706819,유안타제14호기업인수목적,450940
1229240,가이아코퍼레이션,296520
356802,큐렉소,60280
1035678,링크드,193250
1049422,썸에이지,208640
107598,남양유업,3920
1236532,와이즈버즈,273060
302078,엠피씨플러스,50540
298270,안랩,53800
105873,LG디스플레이,34220
117267,동양생명,82640
367482,빛과전자,69540
876865,네오오토,212560
1702017,유니드비티플러스,446070
141404,블루산업개발,6740
164876,케이비증권,3450
479705,케스피온,79190
1724417,하나29호기업인수목적,454640
1042650,큐리언트,115180
523176,광동헬스바이오,86220
124027,부산산업,11390
126362,삼성SDI,6400
787376,대성에너지,117580
1573336,토모큐브,475960
1875146,신한제16호스팩,496070
1089350,켐트로스,220260
1359815,한울반도체,320000
815369,에스제이엠,123700
136642,에스유앤피,19590
1020843,원익피앤이,217820
1669794,아이엘로보틱스,403810
126308,삼성E&A,28050
556712,힘스,238490
1409095,비트맥스,377030
1514698,엑스플러스,373200
300557,위니아,71460
408956,제넨바이오,72520
925374,윤성에프앤씨,372170
1109955,링크제니시스,219420
160861,한농화성,11500
660033,씨엔플러스,115530
787057,휴맥스,115160
219440,휴맥스홀딩스,28080
1675421,아이비케이에스제20호기업인수목적,439730
1675227,삼성기업인수목적7호,439250
1335930,티움바이오,321550
141529,오뚜기,7310
397289,오텍,67170
151368,인터지스,129260
1817610,대신밸런스제18호기업인수목적,478780
1097906,케이에이치건설,226360
384717,비엘팜텍,65170
532855,한국유니온제약,80720
105165,극동전선,6250
370200,아이로보틱스,66430
445160,APS이노베이션,79810
503668,LIG디펜스앤에어로스페이스,79550
462121,LIG아큐버,73490
1514227,씨어스,458870
1725160,한화플러스제4호기업인수목적,455310
1738483,대신밸런스제16호기업인수목적,457630
972293,파멥신,208340
1462739,비아이매트릭스,413640
151298,DSR제강,69730
378363,3S,60310
761183,신성에스티,416180
938721,필옵틱스,161580
1575361,세븐브로이맥주,267080
1034730,크로넥스,215570
178754,동아지질,28100
308559,코디,80530
442570,제우스,79370
1639508,뉴엔AI,463020
1702424,미래에셋비전기업인수목적3호,448830
125965,케이에이치미래물산,111870
1450938,지에프아이,493330
1565054,그래피,318060
608802,텔콘RF제약,200230
990396,레드우즈,266170
911229,라온로보틱스,232680
173102,모나리자,12690
1386916,SK아이이테크놀로지,361610
268251,다산네트웍스,39560
874168,싸이닉솔루션,234030
109514,티웨이홀딩스,4870
1810796,케이비제28호기업인수목적,476470
